user_id,item_id,clicked,purchased,rating,position
24,MUGECEVFKRPQN87Q,1.0,0.0,0.0,3
24,SRTEGWKJHSWWTCYG,1.0,0.0,0.0,11
24,BRAE5F3KHNJPAZ8M,1.0,0.0,0.0,13
24,SHOEHUFGKDNFFY6H,1.0,0.0,0.0,20
24,NKCECQYZEHSGRYBT,1.0,0.0,0.0,33
25,PHFEG9H7GRQ6Z3QP,1.0,0.0,0.0,16
25,LFHEGUEKEUEQHHZE,1.0,0.0,0.0,36
25,DEPEECKGGQEPNCJU,1.0,0.0,0.0,44
25,BBAE9ZGYZGFMTBUZ,1.0,0.0,0.0,50
25,RNGE87FCDWVPDTKV,1.0,0.0,0.0,50
26,BBAEE9F9UDQGGH3K,1.0,1.0,3.619327186295441,15
26,FAFEG28UG2W9WSP7,1.0,0.0,0.0,28
26,PCSEAKVBGC7CJQZT,1.0,1.0,3.6944221866134304,27
26,PBXEDARPG7AGKETE,1.0,0.0,0.0,29
26,TSHDWUPNBPZZHHRD,1.0,0.0,0.0,36
26,BLAEFNHBFWEXG6YM,1.0,0.0,0.0,41
26,ACCEGWH3M56QEA7Q,1.0,0.0,0.0,47
27,TSHEGAYYMSFTSSSQ,1.0,0.0,0.0,6
28,CAGE7NV6JUTZVFXV,1.0,0.0,0.0,3
28,SHOEGWXXQFGNVUG8,1.0,0.0,0.0,5
28,RNGE88Q9YGUFFQCF,1.0,0.0,0.0,10
29,NKCECW7BHZZHMDQZ,1.0,1.0,3.490364938897258,7
29,SWTEFQ3U7STYSGYT,1.0,0.0,0.0,23
29,CBKEBVA8AK2MYZS3,1.0,0.0,0.0,22
29,WATDKB7JA52JZRRU,1.0,1.0,4.347515999904455,24
29,SHTDXYNYZBPHFFFX,1.0,0.0,0.0,35
29,USGEDUWYVYRWQJPT,1.0,0.0,0.0,47
31,PPMEAGKHHMHUZ2BQ,1.0,0.0,0.0,6
31,MUGE8TQEZKAD9WVN,1.0,0.0,0.0,8
31,BRAECBDFHMH2VSWG,1.0,0.0,0.0,10
31,ACCE6DZCJZ3M2DAT,1.0,1.0,2.253033195854478,27
31,PYJEYY2ZHKPUR5NZ,1.0,0.0,0.0,34
31,SHOE48FE3WZZ3CZ6,1.0,0.0,0.0,36
31,WCKE25RAHZRQP7YR,1.0,0.0,0.0,40
31,SHTE8CX8Q3SMVXSB,1.0,0.0,0.0,45
31,SNDE9ZWFJNW2ZQRH,1.0,1.0,3.861801581793439,45
31,SHIEHGXHM6VBHTUR,1.0,0.0,0.0,50
34,SHODZ5YHTEHZTR3V,1.0,0.0,0.0,2
34,BLAED242BBPBXMC7,1.0,0.0,0.0,12
34,SHTE76GKKAHACGYJ,1.0,0.0,0.0,24
34,SRTEJXHYXVAGCYRT,1.0,0.0,0.0,26
35,TSHE4DTF53HPYMU4,1.0,1.0,3.9354136610343975,0
35,USGEBZ7UHGHM4F7T,1.0,0.0,0.0,4
35,SNDEHZPD3HXXXWPT,1.0,1.0,4.025189053336241,9
35,BCHEG2BGAKNMXGSE,1.0,0.0,0.0,10
36,BBAE6J8SWPAUGXNT,1.0,0.0,0.0,5
36,BCHEF5M8MKQU9R7F,1.0,0.0,0.0,6
38,ACCEGH6QCJSFGH6W,1.0,0.0,0.0,3
39,LSKE99UKDTDN7HBM,1.0,0.0,0.0,10
39,BRAE5VAWEAXZ5HBE,1.0,1.0,3.8773760836687856,28
39,TSHE9K9GEGEQB9Z3,1.0,0.0,0.0,35
40,USGEBYHXYYGCSW7D,1.0,0.0,0.0,17
41,SUDEGGBFA9UZ87PY,1.0,0.0,0.0,18
41,SHIECCMNHQD5SZPZ,1.0,0.0,0.0,40
42,BWLEHTBPHRBSDEYF,1.0,0.0,0.0,5
42,ACCE9Z2H52CBT9EE,1.0,0.0,0.0,9
42,KRTEJ8FYEHAESH7B,1.0,0.0,0.0,12
42,BLAEE2GJ8AEFWJZ9,1.0,0.0,0.0,15
42,RNGEDF5HZG9DVQTS,1.0,0.0,0.0,19
43,BRAE2NF6JA5GUEXG,1.0,0.0,0.0,5
43,BATDCG2BY234294F,1.0,0.0,0.0,6
43,TOPEGF6QDCGCHHXY,1.0,0.0,0.0,9
44,SHIEH6YTJC3NFG99,1.0,0.0,0.0,9
44,FABEAAXUASTJUUFH,1.0,1.0,2.890302492600424,14
44,DREE7GUQG4WMVEN7,1.0,0.0,0.0,19
44,RNGE5SPMXYGUUKWN,1.0,0.0,0.0,30
44,NKCE7MBR4QRBASDQ,1.0,1.0,2.9379363970058727,45
45,SHOE24GJYF8FAPWK,1.0,0.0,0.0,5
46,DREECJV2GVFHGQB7,1.0,1.0,4.91573118170733,6
46,CAGE7UCEDBWHWF48,1.0,0.0,0.0,20
46,ACCEAHRFFH3S7HFF,1.0,0.0,0.0,20
46,CPIEJHF6GZEM7SPY,1.0,0.0,0.0,20
46,ERGDYGEVZZDW9YCN,1.0,0.0,0.0,22
47,SLIEGZCMQP96VHG8,1.0,0.0,0.0,40
47,NKCEFGFURYNWH2DR,1.0,1.0,3.407153680470558,39
48,SHODYZ7NZ7UE9NYH,1.0,0.0,0.0,15
49,TSHE79CJSCXJGM98,1.0,0.0,0.0,8
49,CSOE94WX5Q7RCTMU,1.0,0.0,0.0,15
49,TSHEAZFBRPJFTB62,1.0,0.0,0.0,22
49,RNGE88Q9TECBEFMV,1.0,1.0,3.4789860313418908,22
49,WATE3GEYE8JQT7WM,1.0,0.0,0.0,36
50,NKCEFH7VNTHWSFKG,1.0,0.0,0.0,12
50,LPBEFHWZMT3GMH4U,1.0,0.0,0.0,17
50,RNGEAM4MKS2EYSTX,1.0,0.0,0.0,18
50,MUGEAGGKURWPVVSW,1.0,0.0,0.0,33
50,BRAEDSKCZJHTVZNZ,1.0,0.0,0.0,49
51,BRAEB2S8ZUHV9YEA,1.0,1.0,1.8706360023290367,8
51,TSHE8GF4TE8CWJNK,1.0,0.0,0.0,9
51,SARE5PHH6NAGANKU,1.0,0.0,0.0,12
51,DREE978EWXFTHQHW,1.0,0.0,0.0,16
51,TROEC92K5YYVZYKE,1.0,0.0,0.0,14
51,BRAEFWHAV6EWJFBC,1.0,1.0,2.8330014012194527,19
51,KRTEB48YQ2KV6CZE,1.0,1.0,2.273319614184172,25
52,USGEDZUWUQHBZZFU,1.0,0.0,0.0,2
52,FABE789NVCTG48YK,1.0,1.0,1.1181879837051638,7
52,FABEG7D8CVH8YJAQ,1.0,0.0,0.0,10
52,USGEE3GCYYWX5ECP,1.0,0.0,0.0,18
52,PPME8GGFTYH9V2HG,1.0,1.0,1.5791393464747516,26
52,MUGEAGGKDCJHRYBY,1.0,0.0,0.0,28
52,SHOEFVT7PSMSBXKA,1.0,0.0,0.0,28
53,TOPEDAFGWRUNR7XC,1.0,1.0,2.915621230340062,2
53,TMLECXEQZXPGWW7T,1.0,0.0,0.0,4
53,AFGEFM63JABYTPYJ,1.0,0.0,0.0,12
53,BBAEB9KWFEWVJZFB,1.0,0.0,0.0,14
53,PBXEACGGYT8WXUUC,1.0,0.0,0.0,15
53,BBAEDVTCRGHW8ENF,1.0,1.0,2.295905007166689,18
54,NKCE6SR4GUVUYSTE,1.0,0.0,0.0,2
54,RKSEA9FCGET8EAAB,1.0,0.0,0.0,9
54,GOGEHYHYQZGYDMWW,1.0,0.0,0.0,9
56,SCHE4YSTDVPVZVXW,1.0,0.0,0.0,14
56,ERGEHHBMMFHZYZVX,1.0,1.0,3.446268593156889,27
56,SHTE38HWTPPGGPFZ,1.0,0.0,0.0,29
57,ACCDHHWFSWVWGXDY,1.0,0.0,0.0,5
57,ETHEGYHADMPVFJ89,1.0,0.0,0.0,10
58,WATDSV3UMUNAXURA,1.0,0.0,0.0,10
59,HLUEJQ3S5PTUUDUH,1.0,0.0,0.0,17
61,TSHDUXJ2AUQPGHZT,1.0,0.0,0.0,9
61,PCSEE27FVCXHZZ42,1.0,0.0,0.0,11
61,NKCDWBPZSXKPM7HU,1.0,1.0,3.3890251441715615,24
61,STIEYZ5UYMPWNRT6,1.0,0.0,0.0,25
61,SUIE8H94SYGX7PKR,1.0,1.0,3.601519110823003,29
61,NKCDXEGWMHJ75BFV,1.0,0.0,0.0,37
62,DIAEJUC9YZ7ZQZYG,1.0,0.0,0.0,1
62,CAGE68GGAUWZVZUQ,1.0,0.0,0.0,7
62,SHTE9794DCWXG85H,1.0,1.0,2.697816962167722,7
62,SNDDZK5FHH85BUZN,1.0,1.0,3.4869880397565796,9
62,RNGE88Q9VCUT5FUF,1.0,0.0,0.0,11
63,ACCDWRBGSZJB6GRY,1.0,0.0,0.0,1
63,DREE43HFHSSMAZS8,1.0,1.0,4.218976381642306,7
63,NKCE7H5KYDYXWA3V,1.0,0.0,0.0,7
64,ACCEA4F3EBFDT4HX,1.0,0.0,0.0,5
65,DIAE7QHEPA9DFGBR,1.0,0.0,0.0,14
65,SHOEG83P23D6WQH3,1.0,0.0,0.0,16
65,BRAEFR6JWFJZQZTH,1.0,1.0,3.5063823319230907,28
65,CRTECYY4ZHUZ6HNT,1.0,0.0,0.0,27
66,BLAE3HGCFTVVT3GU,1.0,0.0,0.0,9
66,ACCEGKTSGJEEVTZ4,1.0,1.0,3.6334388287201134,13
67,SHOEHXHV4SZCQB65,1.0,0.0,0.0,2
67,OTAEG356HUUGPCTU,1.0,0.0,0.0,7
67,SOFEE8CG5UF2TRPD,1.0,0.0,0.0,11
67,SHTE84FRJX6WJT4U,1.0,1.0,2.838207769915345,17
67,SHOE3S9BGUAGYE5X,1.0,1.0,3.107082630691018,29
67,ACCE4YAHHTZNGUCB,1.0,1.0,3.7414198982005202,32
68,SHIE55GT4JDKEGZQ,1.0,1.0,3.247649300999793,8
69,WATDZDSVWQRRGERC,1.0,0.0,0.0,5
69,CRTECN2QUHEXQ5BG,1.0,0.0,0.0,12
69,WATE8E8PFRKYYXQP,1.0,1.0,2.5015055896449985,17
70,CAGE8PKGYFGQQYAE,1.0,1.0,2.589385154509622,13
70,TROEH8YNHZKBZJVB,1.0,0.0,0.0,25
70,SNDEJGYFP2AT3FMH,1.0,0.0,0.0,36
70,ACCEGZ6BY4ZPBWWV,1.0,0.0,0.0,50
70,BLAECUHKDRQZWGXF,1.0,0.0,0.0,50
71,BBADZUEQ65WVS6FG,1.0,1.0,5.0,5
71,HMBEJJ5GGHCE2HEG,1.0,1.0,5.0,10
71,BCHEG22KWAVG6CVH,1.0,0.0,0.0,15
71,TSHED67VHBK6XHZQ,1.0,0.0,0.0,18
72,WATDJTR979TAXJJZ,1.0,0.0,0.0,23
72,NKCE38HCHH7XVHZ7,1.0,0.0,0.0,24
72,SHTDXGKKYNYSGKKK,1.0,0.0,0.0,24
73,SHTE2HWGWBDXRFMH,1.0,0.0,0.0,23
74,BBAE66EFR4UK4WYH,1.0,0.0,0.0,4
74,NKCE96SXTC7QYUBF,1.0,1.0,3.354411229138005,9
75,ACCDQDYBQ7YH7EF5,1.0,0.0,0.0,8
75,SHOEGMZ8KJP22XZH,1.0,1.0,3.057400695517945,7
75,BRAEBBMQMWJVG9CV,1.0,0.0,0.0,28
75,CAGDU85YG8UZE7MX,1.0,0.0,0.0,36
75,SWSEE2GKW9QZZKVJ,1.0,0.0,0.0,39
75,NKCDU4RZYTKBTQPC,1.0,0.0,0.0,45
75,CRTECN2QT5HKHZ8F,1.0,1.0,4.034711477966093,50
75,NKCDWBPZVFY7H9UY,1.0,0.0,0.0,50
76,ACCEGYP2TMX2NUPH,1.0,0.0,0.0,7
77,TSHE2MEYEQPT4A7H,1.0,1.0,4.418023477228735,1
77,BLAEE2GJYAAQRHK8,1.0,1.0,3.9822558834606383,3
77,TSHE993PZTJDRFHF,1.0,0.0,0.0,4
77,SHTECB57DDYYFJPX,1.0,0.0,0.0,8
77,BBAECWQHFGRHEFAE,1.0,0.0,0.0,13
77,SHOEJBSQUQYAHG2M,1.0,0.0,0.0,14
77,LJGE8TQ4M7ZJVPGG,1.0,0.0,0.0,19
77,DREEG8AKFGCA467Z,1.0,0.0,0.0,24
77,BAGDY6DXXV7FZHQY,1.0,0.0,0.0,26
77,PEBEDKJYZY57TBXN,1.0,0.0,0.0,29
77,DREDV5CVNGUJZYVS,1.0,1.0,3.9863550800044747,32
78,RNGDQSVDUZFH8J5P,1.0,0.0,0.0,6
78,TOPE8AYJV5KUZ6F9,1.0,0.0,0.0,13
80,JEAEGMZZSE3ZJQ5Q,1.0,1.0,3.098674142351961,6
80,MUGEAGGKYUB8SYA5,1.0,1.0,2.703917312904074,12
80,RTRD4KY4UNGYCZFG,1.0,1.0,2.461050819274053,17
80,MENEGM3KHBAZGCHY,1.0,0.0,0.0,19
81,VASEJQQNGZGQGHCD,1.0,0.0,0.0,0
81,TSHDVZHRYSGNPPHC,1.0,0.0,0.0,3
81,SWDEJXHARNREQZVK,1.0,1.0,3.8492501654850733,4
81,NKCEA7TVVNXCK6BB,1.0,1.0,3.8071156406964457,12
81,DREE6UDPHFXJDNTB,1.0,0.0,0.0,22
81,SHTEBHGA7VMMXDUC,1.0,0.0,0.0,23
81,NKCECNPWFDY8TDZZ,1.0,0.0,0.0,23
81,BLAEFNYCRGTHXXEX,1.0,0.0,0.0,26
81,LBXEHYZXWPFFH7P8,1.0,0.0,0.0,29
81,STIE9F5UFGEVC9MH,1.0,1.0,4.303495470305105,29
81,TOPECAE3JJMVYJFF,1.0,1.0,3.7899128406209304,30
81,RNGEDAK7XT245F3Z,1.0,1.0,4.199568844859668,34
82,RCTEY6CMQFMUVZRJ,1.0,0.0,0.0,8
83,SHTEFVQAXJNUVZSB,1.0,0.0,0.0,3
83,KECEGTXHXCYTH2GN,1.0,1.0,3.52340502041564,5
83,SNDEGQ7MXZHZDFET,1.0,1.0,3.9502689686274888,8
83,SAREG44UGXQU7AJD,1.0,1.0,2.9605588377860528,10
83,NKCECC6EY68FVVNF,1.0,0.0,0.0,11
84,YSPEGGA5JKZFHP97,1.0,0.0,0.0,5
84,PCSEC99M5VKHCAY6,1.0,0.0,0.0,10
84,AFGEFJSDG8YZNTXN,1.0,0.0,0.0,12
84,BLAEDBEXC6VHNZEV,1.0,0.0,0.0,16
84,SHTE8E6Y7ZDMQAZH,1.0,0.0,0.0,16
84,ACCE9Z4KN8WSEXSM,1.0,1.0,3.5481530961250507,22
85,ACCDY6GXEZDPDUCA,1.0,0.0,0.0,1
85,USGEE4CAYEJWVAF5,1.0,1.0,2.7403699595597213,7
85,USGEBZ79Q4U6ZC6W,1.0,0.0,0.0,8
85,ACCEGH6SHJECW8UG,1.0,1.0,2.6283209271808343,9
85,COMEAZ94HWYQTZHZ,1.0,0.0,0.0,10
85,USGEDDUFWRC4DM9G,1.0,0.0,0.0,17
85,USGEDXF8WCCHJDHE,1.0,0.0,0.0,23
85,ACCDXM7WAYJUHM3S,1.0,1.0,2.877632620579438,22
85,ACCEGZ6BJZXBSCCG,1.0,0.0,0.0,28
85,RTRE9JEGMXHZ5RHQ,1.0,0.0,0.0,29
85,USGEE5ZTJASSVBHV,1.0,0.0,0.0,39
86,TSHEGG9KQHGQEZXS,1.0,1.0,4.807351010250571,6
86,LJGE8WRFR2VCA39K,1.0,0.0,0.0,5
86,RNGE82XZXZCUHK9Y,1.0,0.0,0.0,9
86,SHTE9KP2PGR2MPHM,1.0,0.0,0.0,12
87,TSHE993QZPQGKRZA,1.0,0.0,0.0,9
87,SNDEBCQZHYXUYHPN,1.0,0.0,0.0,16
87,TSHE993PFAZM7ZHK,1.0,0.0,0.0,30
87,ACCE6GFC6ZEZTSXZ,1.0,0.0,0.0,33
88,SOFE8HPYPJPUUZ3H,1.0,0.0,0.0,3
88,BCHEG9KDJD3HUQGG,1.0,1.0,3.5733989836592808,3
88,BBAECFD4N7UBNXDB,1.0,0.0,0.0,6
89,SKIE9QZZKZCDKKGU,1.0,0.0,0.0,8
90,SNDEHW9HMGABQSEG,1.0,0.0,0.0,12
90,JCKEF26QXMHTQGVU,1.0,0.0,0.0,16
90,JCKEDGHEZPXRVFAH,1.0,0.0,0.0,17
90,SHTEYV3NX7CCHPME,1.0,0.0,0.0,16
90,CRTECN2RFNYC4GVK,1.0,0.0,0.0,24
90,LJGE8VHAG5FHQKZP,1.0,0.0,0.0,27
91,ACCEAZCVJZFACTYS,1.0,0.0,0.0,14
91,KRTE82ASGB4VKFUS,1.0,0.0,0.0,25
91,BBAEDVQEYBFKHFTB,1.0,0.0,0.0,38
91,CRNEEABUNSZGREFS,1.0,1.0,3.0342435234348235,43
92,NKCE9G2BH342RMHK,1.0,0.0,0.0,2
92,BTWDN9FZJWX4TBMZ,1.0,0.0,0.0,5
92,ACCE9Z4K5FC8AH4U,1.0,0.0,0.0,16
92,NKCEE7XH9MQHGTFP,1.0,0.0,0.0,28
94,PCSEBQ9RT9MFDUWR,1.0,0.0,0.0,2
94,PCSE4V8HN6NGMFBH,1.0,1.0,3.195765887872996,6
94,SBSDUTY7XQRHXVRA,1.0,0.0,0.0,11
94,WATEYAP3CZFYJJDQ,1.0,0.0,0.0,15
94,CAGE9ABAYFMUUH45,1.0,0.0,0.0,18
94,NKCEAX7H6C9JAZ26,1.0,0.0,0.0,21
94,CNDEGVE65UWDPCYC,1.0,1.0,2.5756310265510063,31
95,SKIE2ZNJPEGBWJTX,1.0,0.0,0.0,6
95,SHTEJJ5GKGNGEWAB,1.0,0.0,0.0,8
95,NKCEAYDJBTCDHMBY,1.0,1.0,3.0619169403398456,10
95,ETHEJG9FWZ7NZ3GK,1.0,0.0,0.0,11
96,NKCEDCT93M9UCFF4,1.0,0.0,0.0,20
96,SCFEHG2YYVH2PSYX,1.0,0.0,0.0,27
96,GVEEHTCCHHDYEUDG,1.0,0.0,0.0,25
96,CDBECAF9NK378YZT,1.0,0.0,0.0,36
96,BBAEFGBEUADZCTH5,1.0,0.0,0.0,41
97,VHREADGKUAXTFNFG,1.0,0.0,0.0,7
97,ACBECFGTPKCWZCFV,1.0,0.0,0.0,11
97,SHTEFVQAWF6GJ7GG,1.0,1.0,2.625289214265138,13
97,CRTECN2QVZFZWKQS,1.0,1.0,3.8893088068831445,14
97,SHIE3QDHGHWCMCZG,1.0,0.0,0.0,22
97,CBKEBFJX8YRPET5H,1.0,1.0,3.4833222207632955,26
97,NLPEGUMHNGBY8DCC,1.0,0.0,0.0,30
98,PTGEGUZQKVZSWNXY,1.0,0.0,0.0,2
98,JCKEJG8JJGQMF7A2,1.0,0.0,0.0,12
98,MUGEBFGFHPWKY8BB,1.0,0.0,0.0,26
99,PCSEAKVBCZWH8HDS,1.0,1.0,3.738215375392489,3
99,JWSECXGUQFEEJN2V,1.0,0.0,0.0,8
99,RNGEDAQ3ZF8FDFZF,1.0,0.0,0.0,14
99,SHIEBCQZHBFMSFMK,1.0,0.0,0.0,15
99,TSHE8QFATEHUZCUX,1.0,0.0,0.0,18
100,BRAE3TSHYHHD8ZK5,1.0,0.0,0.0,4
100,BRAEHBGYHYG8K4EB,1.0,0.0,0.0,3
100,FSEEGAZBZCGRFKBZ,1.0,0.0,0.0,9
100,SKIEF2Z8JUHGHKER,1.0,1.0,2.903057546535871,11
101,ACCEGYP2DUKTZP9H,1.0,0.0,0.0,4
102,BCHEGAUGVCNJDFHW,1.0,0.0,0.0,5
102,BRAE6Z79C9EBYNGJ,1.0,1.0,1.911107918036759,14
102,CRTECN2QSMFM2UCX,1.0,0.0,0.0,29
103,PCSECYY4V8WYRVFY,1.0,0.0,0.0,18
103,BCHEG7XFD8Z2SYNF,1.0,0.0,0.0,21
103,CRTECN2QY2WRVENS,1.0,0.0,0.0,27
103,BRAEBBYRZDGSGYSP,1.0,0.0,0.0,26
103,ALSEHDQUJHGT2EZ5,1.0,0.0,0.0,32
103,SGLE8YSWHJAGP3WJ,1.0,0.0,0.0,39
103,NKCE5QSZQQHZXFGT,1.0,1.0,5.0,44
103,NKCDQSVCRH8W73GF,1.0,1.0,5.0,50
105,DREE6D3EAYAHMAPE,1.0,0.0,0.0,4
105,PCSEC86V2P4M3TXC,1.0,0.0,0.0,5
105,PSREG6VQUVDHV98Q,1.0,0.0,0.0,11
105,SHOECRXPPT6ZNEM7,1.0,0.0,0.0,25
105,STIE7KFGNSEZTZYY,1.0,1.0,2.94911441404164,29
105,MUGEAYHPFEWRVJH6,1.0,0.0,0.0,31
105,USGEDH3FCDFMMJUE,1.0,0.0,0.0,33
105,USGEDZAAFUVCHJA5,1.0,0.0,0.0,33
106,CRTECN2QYUBADBHF,1.0,0.0,0.0,5
107,NKCEAGXHQTTQM8XJ,1.0,0.0,0.0,19
107,RCTE5NEGEHQGACAD,1.0,0.0,0.0,28
107,ACCE9DK5KAYCYF4K,1.0,0.0,0.0,44
107,SHTEE4V8N7YGCJQM,1.0,0.0,0.0,44
